"protocol","readout","SID","CCLASS","CCLASS2","LAC50","HILL","INF","ZERO","MAXR","NPT","FAUC","TAUC","DATA0","DATA1","DATA2","DATA3","DATA4","DATA5","DATA6","DATA7","DATA8","DATA9","DATA10","C0","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","name","target","smi"
"s-cd47-4T1B-1","activity","NCGC00346622-01",4,-1.1,-6.8792094394,1.9673362061,4.9149019992,91.772413187,3.97830075,11,NA,NA,97.63842568,93.78309181,78.5242617,95.93255386,75.06335487,31.57109082,11.67954805,6.0389808,4.55742024,4.61205944,3.97830075,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Fostamatinib disodium","SYK","COC1=C(OC)C(=CC(=C1)NC2=NC=C(F)C(=N2)NC3=CC=C4OC(C)(C)C(=O)N(CO[P](O)(O)=O)C4=N3)OC"
"s-cd47-4T1B-1","activity","NCGC00346623-01",1.3,4,-8.6792094394,3.1319983358,101.3056646,92.3056646,102.14658671,11,NA,NA,92.8056646,97.43083802,103.81266961,98.43797033,102.78183888,97.71262034,103.9508759,97.7337729,103.78145749,103.08863108,102.14658671,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"BMS-378806",NA,"COC1=C2C(=NC=C2C(=O)C(=O)N3CCN(C[C@H]3C)C(=O)C4=CC=CC=C4)[NH]C=C1"
"s-cd47-4T1B-1","activity","NCGC00346624-01",1.1,-2.2,-5.1792094394,0.5,38.8608012366,100.6797026435,51.15143299,11,NA,NA,98.42309358,98.31224689,100.66009065,106.01925172,88.92775705,92.93995962,79.55099695,83.10628266,77.93278103,62.11129922,51.15143299,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"A-66","PIK3CA","CC1=C(SC(=N1)NC(=O)N2CCC[C@H]2C(N)=O)C3=CSC(=N3)C(C)(C)C"
"s-cd47-4T1B-1","activity","NCGC00346625-01",1.3,-2.4,-5.5792094394,2.2526478767,73.6996245799,97.152071,70.10836565,11,NA,NA,92.152071,97.82617821,103.72946833,91.13676972,102.13774502,89.1444579,101.94874551,90.21415663,76.95013383,78.37077438,70.10836565,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"CAY10505","PIK3CG","FC1=CC=C(C=C1)C2=CC=C(O2)\C=C/3SC(=O)NC3=O"
"s-cd47-4T1B-1","activity","NCGC00346626-01",4,-1.1,-7.7292094394,0.9999999999,6.2367641563,95.320268263,3.71344063,11,NA,NA,93.832138,83.59037461,70.04651992,50.55690505,22.94702695,11.9168816,12.71476433,6.71115568,7.62160347,7.31165349,3.71344063,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"CHIR-124","CHEK1","ClC1=CC\2=C(NC(=O)\C(=C2N[C@@H]3CN4CCC3CC4)C5=NC6=C([NH]5)C=CC=C6)C=C1"
"s-cd47-4T1B-1","activity","NCGC00346627-01",1.1,-1.2,-7.2904146614,0.4,52.4352083866,104.525826229,58.02698834,11,NA,NA,100.36146256,96.87251465,87.97579682,81.87604386,82.75990273,79.80220615,69.99372842,64.08460874,61.84647876,57.00509925,58.02698834,0.00039023041474,0.0011706451612,0.0035118894009,0.010535668202,0.031606958525,0.094820875576,0.28446267281,0.85338797235,2.5601638709,7.6804915668,23.041474654,"CX-5461","POLR2A","CN1CCCN(CC1)C2=CC=C3C(=O)\C(=C/4SC5=C(C=CC=C5)N4C3=N2)C(=O)NCC6=CN=C(C)C=N6"
"s-cd47-4T1B-1","activity","NCGC00346628-01",4,-1.1,-5.1292094394,1.9673362061,-3.4770236932,101.370728772,5.28524626,11,NA,NA,94.69616415,100.42526677,107.97085583,94.80268459,105.060511,101.80958737,103.13579195,98.63739091,68.55033607,9.03861218,5.28524626,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"LY-2608204","GCK","[O-][S+](=O)(C1CC1)C2=CC=C(C=C2)[C@]3(C[C@H]3C4CCCCC4)C(=O)NC5=NC=C(SCCN6CCCC6)S5"
"s-cd47-4T1B-1","activity","NCGC00346629-01",1.3,4,-6.1792094394,4.9549173134,98.78622086,92.031937724,94.16773836,11,NA,NA,92.78622086,91.56068535,87.15765158,96.33762387,93.64528524,90.69000973,94.40749357,99.85193132,99.45591763,97.70339631,94.16773836,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Dolutegravir",NA,"C[C@@H]1CCO[C@H]2CN\3/C=C(/C(=O)NCC4=C(F)C=C(F)C=C4)C(=O)\C(=C3C(=O)N12)O"
"s-cd47-4T1B-1","activity","NCGC00346630-01",4,-1.2,-5.2792094394,1.752947691,19.3572799968,99.0589649345,20.82356244,11,NA,NA,94.1376846,102.07355828,102.39795575,99.9803025,95.30312184,99.78447602,97.21322371,87.93300598,60.49376665,30.21818313,20.82356244,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"MP-10","PDE10A","C[N]1C=C(C2=CC=NC=C2)C(=N1)C3=CC=C(OCC4=NC5=CC=CC=C5C=C4)C=C3"
"s-cd47-4T1B-1","activity","NCGC00346631-01",5,4,NA,NA,NA,NA,89.68924259,11,NA,NA,95.14854357,98.4739755,92.5982112,95.43641462,94.19800971,97.1353691,105.33818359,91.1044605,96.72938633,96.98272993,89.68924259,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Orteronel",NA,"CNC(=O)C1=CC=C2C=C(C=CC2=C1)C3(O)CC[N]4C=NC=C34"
"s-cd47-4T1B-1","activity","NCGC00346632-01",4,-1.1,-5.9292094394,1.4641,8.3073741544,94.4389042249,10.07602483,11,NA,NA,98.50855861,89.66826347,94.2798239,100.77256868,92.1891079,82.01793836,74.64813935,43.93728693,11.24835669,11.23404538,10.07602483,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"R-547","CDK1","COC1=CC=C(F)C(=C1C(=O)C2=C(N)N=C(NC3CCN(CC3)[S+](C)([O-])=O)N=C2)F"
"s-cd47-4T1B-1","activity","NCGC00346633-01",4,-1.1,-6.9792094394,1.2221,4.7518095637,94.8024774655,5.435559,11,NA,NA,90.8702157,89.88321963,95.27933709,96.27846728,48.73286758,44.12484317,9.70644342,6.81566739,6.79311188,4.92370259,5.435559,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"SNX-2112","HSP90AB1","CC1(C)CC(=O)C2=C(C1)[N](N=C2C(F)(F)F)C3=CC(=C(C=C3)C(N)=O)NC4CCC(O)CC4"
"s-cd47-4T1B-1","activity","NCGC00346634-01",4,-1.1,-5.8292094394,0.9999999999,-1.5504851571,90.51170424,2.81680126,11,NA,NA,84.01170424,91.86748387,89.65154472,90.95549996,96.89208983,70.1323643,66.40917678,43.75224892,17.14041535,5.34430364,2.81680126,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"WAY-600","MTOR","C1CN(CCO1)C2=NC(=NC3=C2C=N[N]3C4CCN(CC4)CC5=CC=CN=C5)C6=CC7=C([NH]C=C7)C=C6"
"s-cd47-4T1B-1","activity","NCGC00346635-01",4,-2.2,-4.9292094394,0.8999999999,-12.0376964903,61.056152993,3.81478862,11,NA,NA,67.41630459,66.45620556,64.6388827,51.80363323,49.21251339,50.16097495,66.39927131,52.0837098,33.11675233,22.57346045,3.81478862,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"WYE-125132","MTOR","CNC(=O)NC1=CC=C(C=C1)C2=NC3=C(C=N[N]3C4CCC5(CC4)OCCO5)C(=N2)N6CC7CCC(C6)O7"
"s-cd47-4T1B-1","activity","NCGC00346636-01",4,-1.2,-7.1792094394,0.6,3.4559992498,76.70298391,2.45124298,11,NA,NA,66.70298391,76.35402326,59.5370098,49.66129657,41.92405513,28.8323636,18.02115436,13.62744744,11.58794618,4.46026281,2.45124298,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"WYE-687","MTOR","COC(=O)NC1=CC=C(C=C1)C2=NC3=C(C=N[N]3C4CCN(CC4)CC5=CC=CN=C5)C(=N2)N6CCOCC6"
"s-cd47-4T1B-1","activity","NCGC00346637-01",2.3,4,-4.5792094394,4.0949729863,82.76718138,98.92912298,84.12750498,11,NA,NA,98.42912298,92.44016174,95.28931877,96.8383968,104.16558081,101.51547349,101.92752224,99.6822166,98.15877502,97.11930374,84.12750498,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Odanacatib","CTSK","CC(C)(F)C[C@H](N[C@@H](C1=CC=C(C=C1)C2=CC=C(C=C2)[S+](C)([O-])=O)C(F)(F)F)C(=O)NC3(CC3)C#N"
"s-cd47-4T1B-1","activity","NCGC00346638-01",4,-1.1,-6.2292094394,1.4163171,6.6029370584,83.126232013,2.66573829,11,NA,NA,80.80579987,78.44758648,82.66281114,86.25709543,83.86011734,70.1660586,44.52844392,18.04724324,19.36521079,4.6555561,2.66573829,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"TWS-119","GSK3B","NC1=CC(=CC=C1)C2=CC3=C([NH]2)N=CN=C3OC4=CC=CC(=C4)O"
"s-cd47-4T1B-1","activity","NCGC00346639-01",1.1,-2.2,-4.8292094394,0.7999999999,34.0666386691,90.6386371565,46.98390721,11,NA,NA,88.9128714,88.24711431,90.81205344,92.46859208,89.65515555,87.28078614,91.58532436,83.52339097,66.48149956,69.78736101,46.98390721,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Dimethyl fumarate","NFKB1","COC(=O)\C=C\C(=O)OC"
"s-cd47-4T1B-1","activity","NCGC00346640-01",4,-1.1,-6.9292094394,3.2474983358,7.1308837253,89.711210499,6.93528674,11,NA,NA,91.26102122,88.04853927,89.36794232,88.88683614,81.62799244,22.9827371,8.85418332,7.21462682,6.5765859,5.76291401,6.93528674,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"SNX-5422","HSP90AB1","CC1(C)CC(=O)C2=C(C1)[N](N=C2C(F)(F)F)C3=CC=C(C(N)=O)C(=C3)NC4CCC(CC4)OC(=O)CN"
"s-cd47-4T1B-1","activity","NCGC00346641-01",1.1,-2.2,-4.8292094394,3.9294729863,56.9120098054,99.1168721489,57.25338017,11,NA,NA,99.3218984,96.16145604,94.9533647,102.45520197,103.72361467,101.7917926,100.27340334,90.35705369,104.30364268,77.15451967,57.25338017,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"ADL-5859","OPRD1","CCN(CC)C(=O)C1=CC=C(C=C1)C/2=C/C3(CCNCC3)OC4=CC=CC(=C24)O"
"s-cd47-4T1B-1","activity","NCGC00346642-01",4,-1.1,-5.1792094394,1.826479391,-7.5617737439,97.1848852139,0.60389099,11,NA,NA,95.55348092,92.46941983,94.05146773,96.38008692,106.35452882,109.36417725,89.74354968,75.2536533,68.9442425,1.40951044,0.60389099,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"PHA-665752","MET","CC1=C(C(=C([NH]1)/C=C/2C(=O)NC3=C2C=C(C=C3)[S+]([O-])(=O)CC4=C(Cl)C=CC=C4Cl)C)C(=O)N5CCC[C@@H]5CN6CCCC6"
"s-cd47-4T1B-1","activity","NCGC00346643-01",4,-1.1,-5.9792094394,1.6258976909,4.433151206,101.5053828473,3.52489796,11,NA,NA,94.35022257,97.25957542,103.38546903,103.9281951,105.74147335,98.83902369,73.51136049,36.98319412,9.75274715,6.17018758,3.52489796,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Geldanamycin","HSP90AB1","CO[C@H]1C[C@H](C)C\C2=C(OC)/C(=O)\C=C(\NC(=O)\C(=C\C=C\[C@H](OC)[C@@H](OC(N)=O)\C(=C\[C@H](C)[C@H]1O)C)C)C2=O"
"s-cd47-4T1B-1","activity","NCGC00346644-01",4,-1.1,-7.5292094394,0.7999999999,3.3417217179,86.55475648,2.60401027,11,NA,NA,80.88261717,78.63965157,67.5377931,50.58281978,31.00786959,17.12917382,13.87072157,8.18862592,4.23569298,3.83602736,2.60401027,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"KX-01","SRC","O=C(CC1=CC=C(C=N1)C2=CC=C(OCCN3CCOCC3)C=C2)NCC4=CC=CC=C4"
"s-cd47-4T1B-1","activity","NCGC00346645-01",4,-1.2,-5.4292094394,4.4494702849,6.1483032726,81.223590115,6.8020392,11,NA,NA,83.15370738,84.70359192,73.94073883,90.69575362,84.62282111,79.19957881,71.4238096,79.7520702,20.4963763,6.39458097,6.8020392,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"TAK-901","AURKA","CC[S+]([O-])(=O)C1=CC=CC(=C1)C2=CC(=C(C)C3=C2C4=C([NH]3)N=CC(=C4)C)C(=O)NC5CCN(C)CC5"
"s-cd47-4T1B-1","activity","NCGC00346646-01",2.3,-2.4,-4.4792094394,0.7999999999,17.240418852,84.431576215,34.86432898,11,NA,NA,89.93904813,76.17580001,68.37274525,81.63170352,84.55000792,79.22763148,80.81289536,79.8002683,70.60572894,73.06908897,34.86432898,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"CP-91149","PYGL","CN(C)C(=O)[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)C2=CC3=CC(=CC=C3[NH]2)Cl"
"s-cd47-4T1B-1","activity","NCGC00346647-01",4,-2.2,-4.6792094394,0.7,-23.5432817247,69.782468286,0.41101336,11,NA,NA,75.2681855,69.15307012,69.47819965,68.83810078,69.30468351,62.07010281,63.35587829,48.41010212,45.93998701,42.16431718,0.41101336,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"GSK-1838705A","IGFR1","CNC(=O)C1=C(F)C=CC=C1NC2=C3C=C[NH]C3=NC(=N2)NC4=C(OC)C=C5CCN(C(=O)CN(C)C)C5=C4"
"s-cd47-4T1B-1","activity","NCGC00346648-01",4,-1.1,-5.9792094394,2.7867712143,6.1983577109,87.952713901,2.1670495,11,NA,NA,89.80418452,90.68175569,84.95209802,90.29946989,83.78606668,89.41350891,73.67066891,21.34622724,10.83932992,7.63965629,2.1670495,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"GSK-1070916A","AURKB","CC[N]1C=C(C2=C3C=C([NH]C3=NC=C2)C4=CC=CC(=C4)CN(C)C)C(=N1)C5=CC=C(NC(=O)N(C)C)C=C5"
"s-cd47-4T1B-1","activity","NCGC00346649-01",4,-1.1,-6.8792094394,0.4999999999,-0.1042920468,114.069465726,3.15200051,11,NA,NA,104.91114291,98.7305104,91.50099992,90.84646484,64.67419445,42.86643784,40.17224085,26.83421468,20.02196095,6.93755699,3.15200051,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"PKI-402","PIK3CA","CC[N]1N=NC2=C1N=C(N=C2N3CCOCC3)C4=CC=C(NC(=O)NC5=CC=C(C=C5)C(=O)N6CCN(C)CC6)C=C4"
"s-cd47-4T1B-1","activity","NCGC00346650-01",4,-1.2,-6.8792094394,0.7,24.4585876654,89.169211391,25.84271009,11,NA,NA,92.87215598,79.03501296,81.72699446,76.24563229,67.40885483,49.8448216,41.20034702,33.56549573,30.32274176,26.00340389,25.84271009,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"CH-5132799","PIK3CA","C[S+]([O-])(=O)N1CCC2=C(N=C(N=C12)N3CCOCC3)C4=CN=C(N)N=C4"
"s-cd47-4T1B-1","activity","NCGC00346651-01",4,-2.1,-4.6792094394,4.0949729863,8.896617057,96.51150624,13.79847297,11,NA,NA,84.51150624,96.47153543,99.66152766,93.80688947,96.47712951,101.43333836,106.39096556,97.77715806,92.43797258,73.86924926,13.79847297,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Nepicastat hydrochloride",NA,"NCC/1=C/NC(=S)N1[C@H]2CCC3=C(F)C=C(F)C=C3C2"
"s-cd47-4T1B-1","activity","NCGC00346652-01",4,-1.1,-6.7292094394,1.17051,9.0606107954,107.6313234967,7.49913167,11,NA,NA,105.09157701,104.03450604,109.08899114,100.806917,89.86166469,52.78077718,32.74426158,16.31240604,11.84860232,9.40977692,7.49913167,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"PF-03814735","AURKA","CC(=O)NCC(=O)N1[C@H]2CC[C@@H]1C3=C2C=CC(=C3)NC4=NC(=C(C=N4)C(F)(F)F)NC5CCC5"
"s-cd47-4T1B-1","activity","NCGC00346653-01",4,-1.2,-6.2292094394,1.6266150999,11.3797276798,86.528157444,8.52747986,11,NA,NA,92.41712162,84.11607125,79.94846922,91.27938368,83.85526719,72.6205607,53.6929181,17.55602171,16.34063709,14.81498108,8.52747986,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"SCH-900776","CHEK1","C[N]1C=C(C=N1)C2=C3N=C([C@H]4CCCNC4)C(=C(N)[N]3N=C2)Br"
"s-cd47-4T1B-1","activity","NCGC00346654-01",4,-1.2,-6.1292094394,0.3,-16.0195492712,72.306567828,2.32078732,11,NA,NA,72.86054344,53.73884861,55.3391891,37.50993444,40.21616978,40.50623291,36.422117,28.43785546,15.8572365,5.99706693,2.32078732,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"INK-128","MTOR","CC(C)[N]1N=C(C2=CC3=C(OC(=N3)N)C=C2)C4=C(N)N=CN=C14"
"s-cd47-4T1B-1","activity","NCGC00346655-01",4,-2.1,-4.8792094394,3.1924983358,10.9541909888,99.762318536,11.65322563,11,NA,NA,99.03255577,102.84974346,103.68569272,95.27643319,99.49926186,104.35559797,93.75323538,98.62516278,96.67245334,45.84618967,11.65322563,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Linagliptin","DPP4","CC#CC[N]1C(=NC2=C1C(=O)N(CC3=NC4=CC=CC=C4C(=N3)C)C(=O)N2C)N5CCC[C@@H](N)C5"
"s-cd47-4T1B-1","activity","NCGC00346656-01",4,-1.2,-7.3792094394,4.4494702849,12.891421169,88.4730833875,13.45576434,11,NA,NA,82.93788538,82.61526925,98.5038684,85.38108314,24.43808752,14.2807068,13.47945608,14.65812178,11.60131982,9.20782855,13.45576434,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Dinaciclib","CDK1","CCC1=C2N=C(C=C(NCC3=CC=C[N+](=C3)[O-])[N]2N=C1)N4CCCC[C@H]4CCO"
"s-cd47-4T1B-1","activity","NCGC00346657-01",4,-2.2,-5.3792094394,0.6999999999,3.2455641939,88.1263457535,17.39535269,11,NA,NA,85.05094174,95.88727242,73.90102165,87.19915251,91.34058069,84.34067527,64.5318067,57.05512238,46.53783574,25.44495689,17.39535269,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"MK-5108","AURKA","OC(=O)C1(CCC(CC1)OC2=C(F)C(=CC=C2)Cl)CC3=CC=CC(=N3)NC4=NC=CS4"
"s-cd47-4T1B-1","activity","NCGC00346658-01",4,-1.2,-6.5792094394,1.4641,8.7180062016,53.342899622,3.54650046,11,NA,NA,51.40267869,52.72168329,52.64606489,54.74208182,49.98681912,36.75059414,15.95666059,17.22594651,11.39336093,9.21131538,3.54650046,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Crenolanib","PDGFRB","CC1(COC1)COC2=CC3=C(C=C2)[N](C=N3)C4=NC5=C(C=CC=C5C=C4)N6CCC(N)CC6"
"s-cd47-4T1B-1","activity","NCGC00346659-01",4,-1.1,-7.2792094394,0.4,2.170351166,97.291537448,7.14693049,11,NA,NA,89.52982711,75.89517243,75.87306796,42.43790625,48.4087598,38.10129424,34.78707065,19.89327708,16.07868966,10.66976256,7.14693049,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"PF-04691502","PIK3CA","COC1=CC=C(C=N1)C/2=C/C3=C(C)N=C(N)N=C3N(C4CCC(CC4)OCCO)C2=O"
"s-cd47-4T1B-1","activity","NCGC00346660-01",1.3,-1.4,-5.5292094394,4.9549173134,62.083494456,88.837136493,62.09191764,11,NA,NA,92.67071412,86.03027531,78.46224556,81.56584687,86.6612613,94.97599919,90.10088112,97.89480324,54.55902697,70.06008452,62.09191764,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"10-Deacetylbaccatin",NA,"CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@]3(C)[C@@H]2[C@H](OC(=O)C4=CC=CC=C4)[C@]5(O)C[C@H](O)/C(=C(/[C@@H](O)C3=O)C5(C)C)C"
"s-cd47-4T1B-1","activity","NCGC00346661-01",1.4,4,-8.7792094394,4.9549173134,47.427272428,69.99449614,58.03126585,11,NA,NA,69.49449614,50.93668635,41.93847638,49.79016008,43.89786942,44.19607389,44.02546562,49.24411822,49.49787212,54.80022935,58.03126585,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Cephalomannine","TUBB","C/C=C(C)/C(=O)N[C@H]([C@@H](O)C(=O)O[C@H]\1C[C@@]2(O)[C@@H](OC(=O)C3=CC=CC=C3)[C@H]4[C@@](C)([C@@H](O)C[C@H]5OC[C@@]45OC(C)=O)C(=O)[C@H](OC(C)=O)C(=C1C)/C2(C)C)C6=CC=CC=C6"
"s-cd47-4T1B-1","activity","NCGC00346663-01",1.3,4,-6.2292094394,3.9899729863,99.011360552,105.16195628,107.10021012,11,NA,NA,102.66195628,104.45143757,105.17908675,102.3980666,108.36324447,106.96589856,102.67744756,93.78645984,102.05462426,100.41878637,107.10021012,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Geniposidic acid",NA,"OC[C@H]1O[C@@H](O[C@@H]2O\C=C(/[C@H]3C\C=C(CO)/[C@@H]23)C(O)=O)[C@H](O)[C@@H](O)[C@@H]1O"
"s-cd47-4T1B-1","activity","NCGC00346664-01",5,4,NA,NA,NA,NA,83.61019419,11,NA,NA,78.8805675,83.58247291,83.3202797,79.79198252,84.08251892,79.512712,81.02880091,81.07727229,84.75449461,82.48105139,83.61019419,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Paeoniflorin",NA,"C[C@@]12C[C@@]3(O)O[C@@H](O1)[C@]4(COC(=O)C5=CC=CC=C5)[C@H]3C[C@]24O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O"
"s-cd47-4T1B-1","activity","NCGC00346665-01",4,-3,-4.4792094394,4.9549173134,-15.7374357198,99.8139070031,3.19381832,11,NA,NA,107.21169766,108.87654199,102.07603776,98.24698238,94.16554658,96.63062248,102.18312043,97.90692143,92.90561847,97.17198031,3.19381832,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Scopine",NA,"CN1[C@H]2CC(O)C[C@@H]1[C@H]3O[C@@H]23"
"s-cd47-4T1B-1","activity","NCGC00346666-01",1.3,4,-7.3292094394,4.9549173134,100.68712464,92.579206356,81.77797906,11,NA,NA,90.68712464,93.41737327,97.918622,87.68052607,99.80252703,108.55333388,94.16545859,101.74386092,102.11659926,97.38439146,81.77797906,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Ginkgolide A","GABRA1","C[C@@H]1C(=O)O[C@H]2CC34[C@H]5C[C@@H](C(C)(C)C)C36[C@@H](O)C(=O)O[C@H]6O[C@@]4(C(=O)O5)[C@@]12O"
"s-cd47-4T1B-1","activity","NCGC00346667-01",4,-1.2,-5.3292094394,2.7202212143,24.8776897211,97.949050584,23.71004571,11,NA,NA,102.86449557,97.05510344,95.32749969,95.71555016,97.96203655,97.54814423,97.61746311,96.47203648,55.06213833,30.0249362,23.71004571,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Lornoxicam",NA,"CN1\C(=C(O)/C2=C(C=C(Cl)S2)[S+]1([O-])=O)C(=O)NC3=NC=CC=C3"
